bb,Unnamed: 0
"('movq  0x96b78(%rip), %rax', 'movzxb  0x5(%rax,%rbx,8), %edi', 'addq  0x96b64(%rip), %rdi', 'callq  0xffffffffffffe5c4', 'nop %edi, %edx', 'pushq  %r14', 'pushq  %r13', 'mov %rdi, %r13', 'pushq  %r12', 'pushq  %rbp', 'pushq  %rbx', 'callq  0xfffffffffffaf7f9', 'jmpq  0xe5ff2(%rip)', 'nop %edi, %edx', 'mov %edi, %ecx', 'mov %rdi, %rdx', 'vpxor %xmm0, %xmm0, %xmm0', 'and $0x3f, %ecx', 'cmp $0x20, %ecx', 'jnbe 0x2d')",617.0
"('movq  0x96be7(%rip), %rdx', 'jmp 0xc')",618.0
"('movq  0x96c64(%rip), %rdx', 'jmp 0xb')",619.0
"('movq  0x96dc2(%rip), %rax', 'xor %ebx, %ebx', 'test %rbp, %rbp', 'jnz 0x2d')",620.0
"('movq  0x96ef2(%rip), %rcx', 'lea (,%r15,8), %rdx', 'movb  %al, 0x4(%rcx,%rdx,1)', 'movq  0x8(%r13), %rax', 'cmpq  0x10(%r13), %rax', 'jnb 0x1ae')",621.0
"('movq  0x97090(%rip), %rcx', 'movq  0x97079(%rip), %rax', 'lea (%rcx,%rcx,8), %rdx', 'lea (%rax,%rax,2), %rsi', 'lea (%rdx,%rsi,2), %rdx', 'addq  0x10(%rsp), %rdx', 'cmp %r15, %rdx', 'jnbe 0xfffffffffffffb59')",622.0
"('movq  0x970e1(%rip), %rax', 'lea (%rcx,%rax,1), %rdi', 'jmp 0x12')",623.0
"('movq  0x970e9(%rip), %rsi', 'test %rcx, %rcx', 'jz 0x3df')",624.0
"('movq  0x97109(%rip), %rcx', 'cmp %rcx, %rax', 'jnz 0xfffffffffffffbea')",625.0
"('movq  0x97115(%rip), %rdi', 'mov %r13, %rcx', 'mov $0x1, %esi', 'callq  0x2e325', 'nop %edi, %edx', 'pushq  %r12', 'mov %rsi, %r12', 'imul %rdx, %r12', 'pushq  %rbp', 'pushq  %rbx', 'test %r12, %r12', 'jnz 0xe')",626.0
"('movq  0x971b9(%rip), %rcx', 'mov $0x1, %edx', 'mov %r15, %rdi', 'mov $0x1, %esi', 'movq  %rax, 0x9718d(%rip)', 'callq  0x2e4d5', 'nop %edi, %edx', 'movq  (%rdi), %r9', 'mov %rsi, %rax', 'lea -0x1(%r9,%rdx,1), %r8', 'neg %rdx', 'and %rdx, %r8', 'mul %rcx', 'mov %rax, %rsi', 'seto %al', 'xor %edx, %edx', 'add %r8, %rsi', 'movzx %al, %eax', 'setb %dl', 'xor $0x1, %eax', 'test %rdx, %rdx', 'setz %dl', 'test %dl, %al', 'jz 0x1c')",627.0
"('movq  0x971ba(%rip), %rcx', 'mov $0x8, %edx', 'mov %r15, %rdi', 'mov $0x10, %esi', 'callq  0x2e515', 'nop %edi, %edx', 'movq  (%rdi), %r9', 'mov %rsi, %rax', 'lea -0x1(%r9,%rdx,1), %r8', 'neg %rdx', 'and %rdx, %r8', 'mul %rcx', 'mov %rax, %rsi', 'seto %al', 'xor %edx, %edx', 'add %r8, %rsi', 'movzx %al, %eax', 'setb %dl', 'xor $0x1, %eax', 'test %rdx, %rdx', 'setz %dl', 'test %dl, %al', 'jz 0x1c')",628.0
"('movq  0x971c9(%rip), %rcx', 'mov $0x4, %edx', 'mov %r15, %rdi', 'mov $0x8, %esi', 'movq  %rax, 0x97185(%rip)', 'callq  0x2e4f5', 'nop %edi, %edx', 'movq  (%rdi), %r9', 'mov %rsi, %rax', 'lea -0x1(%r9,%rdx,1), %r8', 'neg %rdx', 'and %rdx, %r8', 'mul %rcx', 'mov %rax, %rsi', 'seto %al', 'xor %edx, %edx', 'add %r8, %rsi', 'movzx %al, %eax', 'setb %dl', 'xor $0x1, %eax', 'test %rdx, %rdx', 'setz %dl', 'test %dl, %al', 'jz 0x1c')",629.0
"('movq  0x97327(%rip), %rax', 'cmpq  %rax, 0xd8(%rsp)', 'jnz 0xfffffffffffffdc0')",630.0
"('movq  0x9734c(%rip), %rax', 'cmpq  %rax, 0x80(%rsp)', 'jnz 0xfffffffffffffdd5')",631.0
"('movq  0x97350(%rip), %rsi', 'cmpq  %rbx, (%rsi)', 'jnle 0x2d5')",632.0
"('movq  0x97359(%rip), %rax', 'cmpq  %rax, 0x88(%rsp)', 'jnz 0xfffffffffffffdea')",633.0
"('movq  0x97c54(%rip), %rax', 'lea (%rax,%rcx,8), %rcx', 'nopl  %eax, (%rax,%rax,1)', 'movq  (%rax), %rdx', 'add $0x8, %rax', 'bswap %rdx', 'movq  %rdx, -0x8(%rax)', 'cmp %rcx, %rax', 'jnz 0xffffffffffffffef')",634.0
"('movq  0x98121(%rip), %rdi', 'movq  $0x0, 0x98126(%rip)', 'movq  $0x0, 0x9814b(%rip)', 'callq  0xfffffffffffd4f6b', 'nop %edi, %edx', 'sub $0x18, %rsp', 'movq  0xc3119(%rip), %rax', 'test %rax, %rax', 'jnz 0x86')",635.0
"('movq  0x98171(%rip), %rdi', 'lea 0x50(%rsp), %r15', 'callq  0xfffffffffffd4234', 'nop %edi, %edx', 'sub $0x18, %rsp', 'movq  0xc3119(%rip), %rax', 'test %rax, %rax', 'jnz 0x86')",636.0
"('movq  0x984ed(%rip), %r14', 'mov %rax, %rbx', 'test %r14, %r14', 'jz 0x9f')",637.0
"('movq  0xa8(%rsp), %rcx', 'xorq  %fs:0x28, %rcx', 'jnz 0x29c')",638.0
"('movq  0xb0(%rsp), %r15', 'mov %r13, %rdi', 'callq  0x2e135', 'nop %edi, %edx', 'pushq  %rbp', 'pushq  %rbx', 'mov %rdi, %rbx', 'sub $0x8, %rsp', 'movl  (%rdi), %edx', 'and $0x8000, %edx', 'jnz 0x3f')",639.0
"('movq  0xb14d0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",279.0
"('movq  0xb1580(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",269.0
"('movq  0xb1600(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",434.0
"('movq  0xb1670(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",371.0
"('movq  0xb16b0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",244.0
"('movq  0xb16e0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",246.0
"('movq  0xb1730(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",244.0
"('movq  0xb1810(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",279.0
"('movq  0xb1ac0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",461.0
"('movq  0xb1d60(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",415.0
"('movq  0xb1e9b(%rip), %r10', 'lea -0x1(%rbp), %rsi', 'movq  0xb1e80(%rip), %r11', 'mov %rbx, %rdi', 'xor %eax, %eax', 'movq  %rsi, 0x18(%rsp)', 'xor %r9d, %r9d', 'movsxd %edx, %r15', 'jmp 0x30')",462.0
"('movq  0xb21cb(%rip), %r10', 'lea -0x1(%rbp), %rsi', 'movq  0xb21b0(%rip), %r11', 'mov %rbx, %rdi', 'xor %eax, %eax', 'movq  %rsi, 0x18(%rsp)', 'xor %r9d, %r9d', 'movsxd %edx, %r15', 'jmp 0x30')",416.0
"('movq  0xb26f9(%rip), %r10', 'lea -0x1(%rbp), %rsi', 'movq  0xb26de(%rip), %r11', 'mov %rbx, %rdi', 'xor %eax, %eax', 'movq  %rsi, 0x18(%rsp)', 'xor %r9d, %r9d', 'movsxd %edx, %r15', 'jmp 0x2e')",482.0
"('movq  0xb27f0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",257.0
"('movq  0xb2850(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",245.0
"('movq  0xb2ed0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",483.0
"('movq  0xbac8b(%rip), %r10', 'lea -0x1(%rbp), %rsi', 'movq  0xbac70(%rip), %r11', 'mov %rbx, %rdi', 'xor %eax, %eax', 'movq  %rsi, 0x18(%rsp)', 'xor %r9d, %r9d', 'movsxd %edx, %r15', 'jmp 0x30')",445.0
"('movq  0xc3222(%rip), %rdi', 'movq  0xc3213(%rip), %rax', 'test %rdi, %rdi', 'setnzb  0x2f(%rsp)', 'xor %esi, %esi', 'xor %r8d, %r8d', 'movq  %fs:0xffffffffffffffc8, %r12', 'movq  %rax, 0x18(%rsp)', 'lea 0x20(%r13), %rax', 'movq  %rax, 0x38(%rsp)', 'lea (%r12,%r15,8), %rax', 'lea (%r12,%r15,2), %r14', 'movq  %rax, 0x30(%rsp)', 'movq  0x8(%r10), %rax', 'and $0xfffffffffffffff8, %rax', 'lea (%r10,%rax,1), %r9', 'cmp $0x10, %rax', 'jbe 0x15a')",640.0
"('movq  0xc8330(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",633.0
"('movq  0xc8340(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",397.0
"('movq  0xc8460(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",384.0
"('movq  0xc84b0(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",346.0
"('movq  0xc8560(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",348.0
"('movq  0xc8c00(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",370.0
"('movq  0xc8c01(%rip), %rcx', 'test %rcx, %rcx', 'jnz 0xffffffffffffff30')",641.0
"('movq  0xcae80(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",364.0
"('movq  0xd135b(%rip), %r10', 'lea -0x1(%rbp), %rsi', 'movq  0xd1340(%rip), %r11', 'mov %rbx, %rdi', 'xor %eax, %eax', 'movq  %rsi, 0x18(%rsp)', 'xor %r9d, %r9d', 'movsxd %edx, %r15', 'jmp 0x30')",371.0
"('movq  0xd6840(%rip), %rax', 'movq  %rax, -0x538(%rbp)', 'test %rax, %rax', 'jnz 0x1d16')",642.0
"('movq  0xd8(%r12), %rax', 'mov $0x4c4208, %rcx', 'sub $0x4c3b60, %rcx', 'mov %rax, %rdx', 'sub $0x4c3b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",286.5
"('movq  0xd8(%r12), %rax', 'mov $0x4c42c8, %rcx', 'sub $0x4c3b60, %rcx', 'mov %rax, %rdx', 'sub $0x4c3b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",280.0
"('movq  0xd8(%r12), %rax', 'mov $0x4c5208, %rcx', 'sub $0x4c4b60, %rcx', 'mov %rax, %rdx', 'sub $0x4c4b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",417.0
"('movq  0xd8(%r12), %rax', 'mov $0x4c52c8, %rcx', 'sub $0x4c4b60, %rcx', 'mov %rax, %rdx', 'sub $0x4c4b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",484.0
"('movq  0xd8(%r12), %rax', 'mov $0x4c52c8, %rcx', 'sub $0x4c4c20, %rcx', 'mov %rax, %rdx', 'sub $0x4c4c20, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",252.0
"('movq  0xd8(%r12), %rax', 'mov $0x4c5388, %rcx', 'sub $0x4c4c20, %rcx', 'mov %rax, %rdx', 'sub $0x4c4c20, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",463.0
"('movq  0xd8(%r12), %rax', 'mov $0x4e3208, %rcx', 'sub $0x4e2b60, %rcx', 'mov %rax, %rdx', 'sub $0x4e2b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",422.6
"('movq  0xd8(%r12), %rax', 'mov $0x4e4208, %rcx', 'sub $0x4e3b60, %rcx', 'mov %rax, %rdx', 'sub $0x4e3b60, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",372.0
"('movq  0xd8(%r12), %rax', 'mov $0x4e7228, %rcx', 'sub $0x4e6b80, %rcx', 'mov %rax, %rdx', 'sub $0x4e6b80, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",365.0
"('movq  0xd8(%r12), %rax', 'mov $0x4e92e8, %rcx', 'sub $0x4e8b80, %rcx', 'mov %rax, %rdx', 'sub $0x4e8b80, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",643.0
"('movq  0xd8(%r12), %rax', 'mov $0x561268, %rcx', 'sub $0x560bc0, %rcx', 'mov %rax, %rdx', 'sub $0x560bc0, %rdx', 'movq  %rcx, -0x4d0(%rbp)', 'cmp %rdx, %rcx', 'jbe 0x354')",446.0
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4c3b60, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",297.75
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4c4b60, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",440.3333333333333
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4c4c20, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",323.3333333333333
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4e2b60, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",423.6
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4e3b60, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",373.0
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4e6b80, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",366.0
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x4e8b80, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",644.0
"('movq  0xd8(%r12), %rax', 'mov %rax, %rdx', 'sub $0x560bc0, %rdx', 'cmpq  %rdx, -0x4d0(%rbp)', 'jbe 0x1482')",447.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c3b60, %rax', 'mov $0x4c4208, %rsi', 'mov %rbx, %rdx', 'sub %rax, %rdx', 'sub %rax, %rsi', 'cmp %rsi, %rdx', 'jnb 0x13f7')",437.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c3b60, %rdx', 'mov $0x4c4208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",288.5
"('movq  0xd8(%r12), %rbx', 'mov $0x4c3b60, %rdx', 'mov $0x4c42c8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",282.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c4b60, %rdx', 'mov $0x4c5208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",419.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c4b60, %rdx', 'mov $0x4c52c8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",486.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c4c20, %rdx', 'mov $0x4c52c8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",254.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4c4c20, %rdx', 'mov $0x4c5388, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",465.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4e2b60, %rdx', 'mov $0x4e3208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",424.6
"('movq  0xd8(%r12), %rbx', 'mov $0x4e3b60, %rdx', 'mov $0x4e4208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",374.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4e6b80, %rdx', 'mov $0x4e7228, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",367.0
"('movq  0xd8(%r12), %rbx', 'mov $0x4e8b80, %rdx', 'mov $0x4e92e8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",645.0
"('movq  0xd8(%r12), %rbx', 'mov $0x560bc0, %rdx', 'mov $0x561268, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x6d')",448.0
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4c3b60, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",299.875
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4c4b60, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",442.3333333333333
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4c4c20, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",325.3333333333333
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4e2b60, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",425.6
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4e3b60, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",375.0
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4e6b80, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",368.0
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x4e8b80, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",646.0
"('movq  0xd8(%r12), %rbx', 'mov %rbx, %rax', 'sub $0x560bc0, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x1555')",449.0
"('movq  0xd8(%r12), %rcx', 'mov %rcx, %rax', 'sub $0x4c3b60, %rax', 'cmpq  %rax, -0x4d0(%rbp)', 'jbe 0x25b1')",362.0
"('movq  0xd8(%r15), %rbp', 'mov $0x4e2b60, %rdx', 'mov $0x4e3208, %rax', 'mov %rbp, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x33')",402.0
"('movq  0xd8(%r15), %rbp', 'mov $0x4e3b60, %rdx', 'mov $0x4e4208, %rax', 'mov %rbp, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x33')",376.0
"('movq  0xd8(%r15), %rbp', 'mov $0x4e8b80, %rdx', 'mov $0x4e92e8, %rax', 'mov %rbp, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x33')",647.0
"('movq  0xd8(%rbp), %r15', 'mov %r15, %rax', 'sub %r14, %rax', 'cmp %rax, %rbx', 'jbe 0x248')",648.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4c3b60, %r15', 'mov $0x4c4208, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",296.42857142857144
"('movq  0xd8(%rbp), %rax', 'mov $0x4c3b60, %r15', 'mov $0x4c42c8, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",285.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4c4b60, %r15', 'mov $0x4c5208, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",421.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4c4c20, %r15', 'mov $0x4c52c8, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",262.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4c4c20, %r15', 'mov $0x4c5388, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",467.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4e2b60, %r15', 'mov $0x4e3208, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",445.25
"('movq  0xd8(%rbp), %rax', 'mov $0x4e3b60, %r15', 'mov $0x4e4208, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",377.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4e6b80, %r15', 'mov $0x4e7228, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",369.0
"('movq  0xd8(%rbp), %rax', 'mov $0x4e8b80, %r15', 'mov $0x4e92e8, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",649.0
"('movq  0xd8(%rbp), %rax', 'mov $0x560bc0, %r15', 'mov $0x561268, %r13', 'mov %rax, %rdx', 'sub %r15, %r13', 'sub %r15, %rdx', 'cmp %rdx, %r13', 'jbe 0x1ac')",450.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4c3b60, %rdx', 'mov $0x4c4208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x15d')",377.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4c4b60, %rdx', 'mov $0x4c52c8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x103')",488.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4c4b60, %rdx', 'mov $0x4c52c8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x15d')",489.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4e2b60, %rdx', 'mov $0x4e3208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x113')",427.6
"('movq  0xd8(%rbp), %rbx', 'mov $0x4e3b60, %rdx', 'mov $0x4e4208, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x113')",378.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4e6b80, %rdx', 'mov $0x4e7228, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x113')",370.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4e8b80, %rdx', 'mov $0x4e92e8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x103')",650.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x4e8b80, %rdx', 'mov $0x4e92e8, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x15d')",651.0
"('movq  0xd8(%rbp), %rbx', 'mov $0x560bc0, %rdx', 'mov $0x561268, %rax', 'mov %rbx, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x113')",451.0
"('movq  0xd8(%rbx), %r12', 'mov $0x4c3b60, %rdx', 'mov $0x4c4208, %rax', 'mov %r12, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0xf1')",378.0
"('movq  0xd8(%rbx), %r12', 'mov $0x4c4b60, %rdx', 'mov $0x4c52c8, %rax', 'mov %r12, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0xf1')",490.0
"('movq  0xd8(%rbx), %r12', 'mov $0x4e8b80, %rdx', 'mov $0x4e92e8, %rax', 'mov %r12, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0xf1')",652.0
"('movq  0xd8(%rbx), %r12', 'movdqux  0x38(%rbx), %xmm0', 'movq  0x38(%rbx), %rsi', 'mov %r12, %rax', 'punpcklqdq %xmm0, %xmm0', 'sub %rbp, %rax', 'movupsx  %xmm0, 0x8(%rbx)', 'movupsx  %xmm0, 0x18(%rbx)', 'movupsx  %xmm0, 0x28(%rbx)', 'cmp %r13, %rax', 'jnb 0x121')",572.0
"('movq  0xd8(%rbx), %r15', 'mov $0x4c3b60, %rdx', 'mov $0x4c4208, %rax', 'mov %r15, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x16e')",249.5
"('movq  0xd8(%rbx), %r15', 'mov $0x4c3b60, %rdx', 'mov $0x4c4208, %rax', 'mov %r15, %rsi', 'sub %rdx, %rax', 'sub %rdx, %rsi', 'cmp %rsi, %rax', 'jbe 0x19b')",291.875
"('movq  0xd8(%rbx), %r15', 'mov $0x4c3b60, %rdx', 'mov $0x4c42c8, %rax', 'mov %r15, %rsi', 'sub %rdx, %rax', 'sub %rdx, %rsi', 'cmp %rsi, %rax', 'jbe 0x19b')",286.0
"('movq  0xd8(%rbx), %r15', 'mov $0x4c4b60, %rdx', 'mov $0x4c5208, %rax', 'mov %r15, %rsi', 'sub %rdx, %rax', 'sub %rdx, %rsi', 'cmp %rsi, %rax', 'jbe 0x19b')",422.0
"('movq  0xd8(%rbx), %r15', 'mov $0x4c4b60, %rdx', 'mov $0x4c52c8, %rax', 'mov %r15, %rcx', 'sub %rdx, %rax', 'sub %rdx, %rcx', 'cmp %rcx, %rax', 'jbe 0x16e')",492.0
